_id,HB,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
555,S08000019,"C40-C41, C47+C49",Bone and connective tissue,Male, ,2016-2020,0,0,3,0,0,0,0,1,0,1,2,2,1,4,1,6,3,5,29,0,0,6.865145656,0,0,0,0,2.262494627,0,1.825050645,3.40785169,3.681207436,2.202255109,9.484516527,2.722199537,24.45984509,17.97914419,42.94794709,3.892486829,2.60685952,5.590260386,4.497779008,2.961215464, ,6.350366338, ,2.157060305,1.312533946, ,3.207968108, ,99.43228847,66.59136412,142.8013524
556,S08000019,"C40-C41, C47+C49",Bone and connective tissue,Female, ,2016-2020,2,0,0,2,1,0,0,0,0,0,3,3,3,1,0,1,2,0,18,5.51556769,0,0,4.763379141,2.076153303,0,0,0,0,0,4.896919837,5.357238522,6.230400199,2.215330084,0,3.276110601,8.879811748,0,2.296870514,1.361271035,3.630045653,2.202045212, ,z, ,z,2.108636118, ,z, ,z,75.51055554,44.75234082,119.3392323
557,S08000019,C47+C49,Connective tissue,All,d,2016-2020,0,0,1,1,1,0,0,0,0,1,5,4,4,5,1,7,5,4,39,0,0,1.16952225,1.156203029,1.016466762,0,0,0,0,0.882503486,4.168368751,3.625520036,4.275377035,5.726458529,1.295739608,12.71478912,12.75217425,12.42814976,2.551187283,1.814143553,3.487557,2.792872616,1.956899304, ,3.775199856, ,1.363720014,0.909275118, ,1.908804456, ,98.66574143,70.16098734,134.8793166
558,S08000019,C47+C49,Connective tissue,Male, ,2016-2020,0,0,1,0,0,0,0,0,0,1,2,2,1,4,1,6,3,4,25,0,0,2.288381885,0,0,0,0,0,0,1.825050645,3.40785169,3.681207436,2.202255109,9.484516527,2.722199537,24.45984509,17.97914419,34.35835767,3.355592094,2.171562276,4.953515882,3.906544833,2.47709026, ,5.656384942, ,1.566453941,0.939721007, ,2.350715803, ,114.9314207,74.37755558,169.6614492
559,S08000019,C47+C49,Connective tissue,Female, ,2016-2020,0,0,0,1,1,0,0,0,0,0,3,2,3,1,0,1,2,0,14,0,0,0,2.381689571,2.076153303,0,0,0,0,0,4.896919837,3.571492348,6.230400199,2.215330084,0,3.276110601,8.879811748,0,1.786454844,0.976671487,2.997367674,1.6792004, ,z, ,z,1.160986087, ,z, ,z,78.76099696,43.05936994,132.1475698
560,S08000019,C71,Malignant brain cancer,All,d,2016-2020,0,0,1,1,1,3,2,4,4,2,4,15,15,18,11,20,4,1,106,0,0,1.16952225,1.156203029,1.016466762,3.225528987,2.23556107,4.364429896,4.195950907,1.765006972,3.334695,13.59570013,16.03266388,20.6152507,14.25313569,36.3279689,10.2017394,3.10703744,6.933996206,5.676987948,8.386468668,7.103414761,5.807817144, ,8.527510581, ,4.030166481,3.219205226, ,4.930857053, ,86.01608664,70.42292391,104.033979
561,S08000019,C71,Malignant brain cancer,Male, ,2016-2020,0,0,1,1,0,2,1,3,4,0,2,9,7,11,6,14,4,0,65,0,0,2.288381885,2.247039525,0,4.395604396,2.332252723,6.78748388,8.656322361,0,3.40785169,16.56543346,15.41578576,26.08242045,16.33319722,57.07297187,23.97219226,0,8.724539445,6.733415352,11.12014172,9.119513912,7.025969861, ,11.48190061, ,5.075768408,3.778997209, ,6.560882633, ,94.63193053,73.03492613,120.6161637
562,S08000019,C71,Malignant brain cancer,Female, ,2016-2020,0,0,0,0,1,1,1,1,0,2,2,6,8,7,5,6,0,1,41,0,0,0,0,2.076153303,2.104908647,2.146567638,2.107437146,0,3.417576596,3.264613225,10.71447704,16.61440053,15.50731059,12.36369031,19.65666361,0,4.867838193,5.231760615,3.754401744,7.097474025,5.08731561,3.648887882, ,6.761039342, ,2.984564554,2.071863072, ,4.061224571, ,75.16648346,53.94076629,101.9718223
563,S08000019,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2016-2020,1,0,1,1,1,3,2,4,4,2,4,15,15,19,11,21,4,1,109,1.321545151,0,1.16952225,1.156203029,1.016466762,3.225528987,2.23556107,4.364429896,4.195950907,1.765006972,3.334695,13.59570013,16.03266388,21.76054241,14.25313569,38.14436735,10.2017394,3.10703744,7.130241382,5.854670108,8.601193274,7.313592524,5.997165643, ,8.758690109, ,4.238369972,3.376795818, ,5.196366149, ,84.84578438,69.66721757,102.3492685
564,S08000019,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2016-2020,1,0,1,1,0,2,1,3,4,0,2,9,7,12,6,15,4,0,68,2.537555826,0,2.288381885,2.247039525,0,4.395604396,2.332252723,6.78748388,8.656322361,0,3.40785169,16.56543346,15.41578576,28.45354958,16.33319722,61.14961272,23.97219226,0,9.127210496,7.087636086,11.57091415,9.539869439,7.395447002, ,11.95314233, ,5.49217539,4.074732756, ,7.117926108, ,95.08104143,73.83414907,120.5378761
565,S08000019,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,2016-2020,0,0,0,0,1,1,1,1,0,2,2,6,8,7,5,6,0,1,41,0,0,0,0,2.076153303,2.104908647,2.146567638,2.107437146,0,3.417576596,3.264613225,10.71447704,16.61440053,15.50731059,12.36369031,19.65666361,0,4.867838193,5.231760615,3.754401744,7.097474025,5.08731561,3.648887882, ,6.761039342, ,2.984564554,2.071863072, ,4.061224571, ,71.99242421,51.66300657,97.66585255
566,S08000019,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2016-2020,0,1,1,1,3,4,4,4,11,14,12,15,13,20,20,19,18,20,180,0,1.174894847,1.16952225,1.156203029,3.049400285,4.300705316,4.47112214,4.364429896,11.538865,12.3550488,10.004085,13.59570013,13.89497536,22.90583412,25.91479216,34.51157046,45.90782728,62.1407488,11.77471054,10.11734811,13.62612853,11.78829242,10.1095048, ,13.59414224, ,6.513123405,5.461691571, ,7.655742969, ,108.3211738,93.07430701,125.3532503
567,S08000019,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male, ,2016-2020,0,1,1,1,0,1,0,2,6,4,5,6,2,6,8,9,6,7,65,0,2.302555837,2.288381885,2.247039525,0,2.197802198,0,4.524989253,12.98448354,7.300202581,8.519629226,11.04362231,4.404510218,14.22677479,21.7775963,36.68976763,35.95828839,60.12712592,8.724539445,6.733415352,11.12014172,9.445370369,7.255821456, ,11.91923148, ,5.056434889,3.737176637, ,6.572044554, ,102.4250575,79.04949696,130.5491437
568,S08000019,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female, ,2016-2020,0,0,0,0,3,3,4,2,5,10,7,9,11,14,12,10,12,13,115,0,0,0,0,6.228459909,6.314725941,8.586270553,4.214874291,10.17894587,17.08788298,11.42614629,16.07171557,22.84480073,31.01462118,29.67285675,32.76110601,53.27887049,63.28189651,14.67445051,12.11526389,17.61445543,14.13121448,11.66109301, ,16.83509076, ,7.969811922,6.383721529, ,9.729240334, ,111.9641327,92.43787442,134.3959847
569,S08000019,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2016-2020,1,1,2,2,4,7,6,8,15,16,16,30,28,39,31,40,22,21,289,1.321545151,1.174894847,2.3390445,2.312406059,4.065867046,7.526234302,6.70668321,8.728859793,15.7348159,14.12005577,13.33878,27.19140027,29.92763924,44.66637653,40.16792785,72.65593781,56.10956668,65.24778624,18.90495192,16.78796609,21.21500692,19.10188495,16.94194776, ,21.38953294, ,10.75149338,9.372356131, ,12.22391348, ,98.0855093,87.10184565,110.0708834
570,S08000019,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male, ,2016-2020,1,1,2,2,0,3,1,5,10,4,7,15,9,18,14,24,10,7,133,2.537555826,2.302555837,4.57676377,4.494079051,0,6.593406593,2.332252723,11.31247313,21.6408059,7.300202581,11.92748092,27.60905577,19.82029598,42.68032437,38.11079352,97.83938035,59.93048064,60.12712592,17.85174994,14.94689717,21.15634158,18.98523981,15.86102258, ,22.38615474, ,10.54861028,8.568622161, ,12.73132436, ,98.53386702,82.50034776,116.7737703
571,S08000019,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female, ,2016-2020,0,0,0,0,4,4,5,3,5,12,9,15,19,21,17,16,12,14,156,0,0,0,0,8.304613213,8.419634588,10.73283819,6.322311437,10.17894587,20.50545958,14.69075951,26.78619261,39.45920126,46.52193177,42.03654707,52.41776962,53.27887049,68.1497347,19.90621112,16.90503376,23.28660351,19.21853009,16.31502772, ,22.35630559, ,10.95437648,9.092330187, ,12.98730296, ,97.70646542,82.97566456,114.2985828
572,S08000019,C50,Breast,All,d,2016-2020,0,0,0,0,1,4,12,31,59,111,193,163,168,207,147,113,86,87,1382,0,0,0,0,1.016466762,4.300705316,13.41336642,33.8243317,61.89027588,97.95788693,160.8990338,147.7399414,179.5658355,237.0753831,190.4737224,205.2530243,219.337397,270.3122573,90.40361091,85.69958506,95.29868572,84.67307578,80.25044139, ,89.21266446, ,47.54487037,44.87166885, ,50.29432567, ,102.8605782,97.50837142,108.4301591
573,S08000019,C50,Breast,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7.113387395,2.722199537,8.153281696,0,25.76876825,1.208013154,0.552380537,2.293185256,1.629676089, ,z, ,z,0.478222271, ,z, ,z,126.9085327,58.03066235,240.9119263
574,S08000019,C50,Breast,Female, ,2016-2020,0,0,0,0,1,4,12,31,59,111,193,163,168,204,146,111,86,84,1373,0,0,0,0,2.076153303,8.419634588,25.75881166,65.33055152,120.1115612,189.6755011,315.0351762,291.0766264,348.9024112,451.9273372,361.0197572,363.6482768,381.8319052,408.8984082,175.2001786,166.0544498,184.718594,167.7164755,158.9420217, ,176.723354, ,94.61151847,89.27480428, ,100.1009705, ,102.7329728,97.37014768,108.3143318
575,S08000019,D05,Carcinoma in situ of the breast,All,d,2016-2020,0,0,0,0,0,0,2,1,8,9,27,21,16,30,18,5,3,1,141,0,0,0,0,0,0,2.23556107,1.091107474,8.391901815,7.942531373,22.50919125,19.03398019,17.10150814,34.35875117,23.32331295,9.081992226,7.651304547,3.10703744,9.223523255,7.763972465,10.87773456,8.572328002,7.213344921, ,10.04686071, ,5.227738836,4.366002285, ,6.165937835, ,106.3328913,89.50653861,125.4033773
576,S08000019,D05,Carcinoma in situ of the breast,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402098221,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
577,S08000019,D05,Carcinoma in situ of the breast,Female, ,2016-2020,0,0,0,0,0,0,2,1,8,9,27,21,16,30,18,5,3,1,141,0,0,0,0,0,0,4.293135277,2.107437146,16.28631339,15.37909468,44.07227854,37.50066965,33.22880106,66.45990253,44.50928513,16.38055301,13.31971762,4.867838193,17.99215236,15.14503424,21.21899107,17.144656,14.42668984, ,20.09372109, ,10.45547767,8.73200457, ,12.33187581, ,106.7021653,89.81737786,125.8388795
578,S08000019,C18-C20,Colorectal cancer,All,d,2016-2020,0,0,0,3,1,2,5,12,16,25,61,87,91,146,190,147,165,118,1069,0,0,0,3.468609088,1.016466762,2.150352658,5.588902675,13.09328969,16.78380363,22.06258715,50.85409876,78.85506077,97.26482754,167.212589,246.1905256,267.0105714,420.8217501,366.6304179,69.92869759,65.79905913,74.24961928,72.08892764,67.76480996, ,76.5448919, ,30.56585515,28.56990147, ,32.6282469, ,99.00876216,93.16180082,105.1265525
579,S08000019,C18-C20,Colorectal cancer,Male, ,2016-2020,0,0,0,1,1,0,1,5,5,9,28,54,64,86,110,88,84,60,596,0,0,0,2.247039525,1.991476481,0,2.332252723,11.31247313,10.82040295,16.42545581,47.70992366,99.39260077,140.944327,203.9171053,299.4419491,358.7443946,503.4160374,515.3753651,79.99731553,73.70293095,86.68554032,86.62191883,79.68903568, ,93.83984547, ,35.60171315,32.59576889, ,38.73834076, ,101.3519935,93.37737058,109.8255893
580,S08000019,C18-C20,Colorectal cancer,Female, ,2016-2020,0,0,0,2,0,2,4,7,11,16,33,33,27,60,80,59,81,58,473,0,0,0,4.763379141,0,4.209817294,8.586270553,14.75206002,22.39368091,27.34061277,53.86611821,58.92962374,56.07360179,132.9198051,197.819045,193.2905255,359.6323758,282.3346152,60.35665295,55.03920781,66.04913394,57.55593646,52.47398192, ,62.86940999, ,25.52999716,22.9457789, ,28.2501227, ,96.20610097,87.7303052,105.279689
581,S08000019,C18,Colon,All,d,2016-2020,0,0,0,3,1,2,2,5,6,16,32,52,53,99,117,108,124,86,706,0,0,0,3.468609088,1.016466762,2.150352658,2.23556107,5.45553737,6.293926361,14.12005577,26.67756,47.13176046,56.64874571,113.3838789,151.6015342,196.1710321,316.2539213,267.2052198,46.18303133,42.83875115,49.71904218,47.919765,44.38210346, ,51.59114884, ,19.30236895,17.7454239, ,20.92384923, ,94.03499206,87.22557848,101.2347956
582,S08000019,C18,Colon,Male, ,2016-2020,0,0,0,1,1,0,0,2,1,5,14,30,34,57,66,64,57,45,377,0,0,0,2.247039525,1.991476481,0,0,4.524989253,2.16408059,9.125253226,23.85496183,55.21811154,74.87667371,135.1543605,179.6651695,260.9050143,341.6037397,386.5315238,50.60232878,45.6226579,55.97720716,55.9262577,50.30361143, ,61.84248903, ,21.60461123,19.32211154, ,24.01269939, ,98.34092978,88.66340157,108.7865071
583,S08000019,C18,Colon,Female, ,2016-2020,0,0,0,2,0,2,2,3,5,11,18,22,19,42,51,44,67,41,329,0,0,0,4.763379141,0,4.209817294,4.293135277,6.322311437,10.17894587,18.79667128,29.38151902,39.28641583,39.45920126,93.04386354,126.1096412,144.1488665,297.4736936,199.5813659,41.98168884,37.56734536,46.77219508,39.9132723,35.70763399, ,44.34966387, ,17.00012667,14.92237167, ,19.21133929, ,89.54229527,80.12698927,99.75991483
584,S08000019,C19-C20,Rectum and rectosigmoid junction,All,d,2016-2020,0,0,0,0,0,0,3,7,10,9,29,35,38,47,73,39,41,32,363,0,0,0,0,0,0,3.353341605,7.637752319,10.48987727,7.942531373,24.17653875,31.72330031,40.61608183,53.82871017,94.5889914,70.83953936,104.5678288,99.42519807,23.74566625,21.36545147,26.31855086,24.16916264,21.72787835, ,26.73854792, ,11.26348621,10.03694718, ,12.55970865, ,110.3618286,99.29939501,122.3197264
585,S08000019,C19-C20,Rectum and rectosigmoid junction,Male, ,2016-2020,0,0,0,0,0,0,1,3,4,4,14,24,30,29,44,24,27,15,219,0,0,0,0,0,0,2.332252723,6.78748388,8.656322361,7.300202581,23.85496183,44.17448923,66.06765328,68.76274482,119.7767796,97.83938035,161.8122977,128.8438413,29.39498675,25.63050001,33.55675631,30.69566113,26.73640847, ,34.92429876, ,13.99710192,12.0841702, ,16.04853234, ,106.9913772,93.28946184,122.1393159
586,S08000019,C19-C20,Rectum and rectosigmoid junction,Female, ,2016-2020,0,0,0,0,0,0,2,4,6,5,15,11,8,18,29,15,14,17,144,0,0,0,0,0,0,4.293135277,8.429748583,12.21473504,8.543941491,24.48459919,19.64320791,16.61440053,39.87594152,71.70940382,49.14165902,62.15868224,82.75324928,18.37496411,15.49640108,21.63314039,17.64266416,14.87220383, ,20.64625918, ,8.52987049,7.040858052, ,10.15958679, ,115.9152616,97.75634794,136.4688993
587,S08000019,C53,Cervix uteri,Female, ,2016-2020,0,0,0,0,1,6,20,16,13,12,11,9,6,5,2,4,1,3,109,0,0,0,0,2.076153303,12.62945188,42.93135277,33.71899433,26.46525926,20.50545958,17.95537274,16.07171557,12.4608004,11.07665042,4.945476126,13.10444241,4.439905874,14.60351458,13.908827,11.42059424,16.77818504,14.22539364,11.67017378, ,17.02979405, ,11.29025221,9.166880298, ,13.63150669, ,123.3177824,101.2567311,148.7579486
588,S08000019,D06,Carcinoma in situ of the cervix uteri,Female, ,2016-2020,0,0,0,0,49,224,171,106,67,43,28,21,9,4,1,0,0,0,723,0,0,0,0,101.7315119,471.4995369,367.0630662,223.3883374,136.3978746,73.47789682,45.70458515,37.50066965,18.6912006,8.861320337,2.472738063,0,0,0,92.25763231,85.65446753,99.23474742,95.9507959,89.06375707, ,103.0906681, ,98.72631284,91.51230922, ,106.2101127, ,136.7533831,126.9655195,147.0955529
589,S08000019,C54,Corpus uteri,Female, ,2016-2020,0,0,0,0,0,0,1,1,0,3,21,31,29,42,23,28,19,11,209,0,0,0,0,0,0,2.146567638,2.107437146,0,5.126364895,34.27843886,55.3581314,60.22720193,93.04386354,56.87297545,91.73109684,84.35821161,53.54622012,26.66921875,23.1759134,30.5404089,25.33391256,22.01103419, ,28.88697417, ,12.435766,10.69436566, ,14.30659446, ,92.36504248,80.26647673,105.7723585
590,S08000019,C56,Ovary,Female, ,2016-2020,0,0,1,1,0,1,6,4,9,7,14,12,22,17,11,23,11,11,150,0,0,2.392001148,2.381689571,0,2.104908647,12.87940583,8.429748583,18.32210256,11.96151809,22.85229257,21.42895409,45.68960146,37.66061143,27.20011869,75.35054383,48.83896461,53.54622012,19.14058762,16.20010353,22.46047993,18.70314631,15.8223909, ,21.82126983, ,10.46020029,8.649276604, ,12.44069361, ,90.96222529,76.98809964,106.7394208
591,S08000019,C53-C55,Uterus,Female, ,2016-2020,0,0,0,0,1,6,21,18,13,15,32,42,36,47,28,33,22,17,331,0,0,0,0,2.076153303,12.62945188,45.07792041,37.93386862,26.46525926,25.63182447,52.2338116,75.00133931,74.76480239,104.120514,69.23666576,108.1116498,97.67792923,82.75324928,42.23689667,37.80878219,47.04115342,41.18051102,36.8500855, ,45.74803062, ,24.37693815,21.56010164, ,27.36420992, ,101.3569642,90.73070434,112.8858624
592,S08000019,C52,Vagina,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,3.264613225,1.785746174,2.076800066,2.215330084,0,3.276110601,4.439905874,0,0.893227422,0.35912375,1.840389876,0.833089657, ,z, ,z,0.439153049, ,z, ,z,97.61150887,39.24488914,201.1170149
593,S08000019,C51,Vulva,Female, ,2016-2020,0,0,0,0,0,0,2,1,0,3,4,5,6,4,6,9,3,4,47,0,0,0,0,0,0,4.293135277,2.107437146,0,5.126364895,6.52922645,8.92873087,12.4608004,8.861320337,14.83642838,29.48499541,13.31971762,19.47135277,5.99738412,4.406652269,7.975249477,5.791655043,4.252556533, ,7.564791145, ,2.895032296,2.049478513, ,3.88434003, ,133.1245523,97.81491376,177.0274331
594,S08000019,"C00-C14, C30-C32",Head and neck,All,d,2016-2020,0,0,1,0,3,1,2,3,11,16,29,38,58,56,46,51,29,15,359,0,0,1.16952225,0,3.049400285,1.075176329,2.23556107,3.273322422,11.538865,14.12005577,24.17653875,34.44244034,61.992967,64.13633552,59.60402198,92.6363207,73.96261063,46.6055616,23.48400602,21.11729034,26.04340992,24.22574634,21.75772019, ,26.82445068, ,12.31682371,10.97718437, ,13.73247555, ,98.52630932,88.59683811,109.264197
595,S08000019,"C00-C14, C30-C32",Head and neck,Male, ,2016-2020,0,0,1,0,2,1,1,1,6,12,27,25,45,38,38,40,17,12,266,0,0,2.288381885,0,3.982952961,2.197802198,2.332252723,2.262494627,12.98448354,21.90060774,46.00599782,46.01509295,99.10147992,90.102907,103.4435824,163.0656339,101.8818171,103.075073,35.70349988,31.54140963,40.26206596,37.01006966,32.64635743, ,41.64353328, ,18.60156755,16.28089814, ,21.07460338, ,104.3932223,92.22371468,117.7219829
596,S08000019,"C00-C14, C30-C32",Head and neck,Female, ,2016-2020,0,0,0,0,1,0,1,2,5,4,2,13,13,18,8,11,12,3,93,0,0,0,0,2.076153303,0,2.146567638,4.214874291,10.17894587,6.835153193,3.264613225,23.21470026,26.99840086,39.87594152,19.7819045,36.03721662,53.27887049,14.60351458,11.86716432,9.578333202,14.53807803,11.44142301,9.229615194, ,13.8872374, ,6.032079857,4.750127053, ,7.464859777, ,84.88199788,68.51072729,103.986182
597,S08000019,C32,Larynx,All,d,2016-2020,0,0,0,0,1,0,0,0,0,1,3,9,14,15,14,11,5,3,76,0,0,0,0,1.016466762,0,0,0,0,0.882503486,2.50102125,8.15742008,14.96381962,17.17937559,18.14035451,19.9803829,12.75217425,9.321112319,4.97154445,3.91701157,6.222629225,5.167474354,4.063494677, ,6.40211109, ,2.456734729,1.908473902, ,3.073170445, ,98.52070894,77.62311305,123.3133584
598,S08000019,C32,Larynx,Male, ,2016-2020,0,0,0,0,1,0,0,0,0,0,3,7,12,12,10,11,4,3,63,0,0,0,0,1.991476481,0,0,0,0,0,5.111777535,12.88422603,26.42706131,28.45354958,27.22199537,44.84304933,23.97219226,25.76876825,8.456092077,6.497893332,10.81901511,8.762895793,6.719837177, ,11.07299511, ,4.082540179,3.086463343, ,5.215782335, ,103.7513624,79.72539556,132.7430622
599,S08000019,C32,Larynx,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,1,0,2,2,3,4,0,1,0,13,0,0,0,0,0,0,0,0,0,1.708788298,0,3.571492348,4.153600133,6.645990253,9.890952251,0,4.439905874,0,1.658850927,0.883268254,2.836685605,1.572052915, ,z, ,z,0.830929279, ,z, ,z,79.17633314,42.1580628,135.393941
600,S08000019,C00-C14,"Lip, oral cavity and pharynx",All,d,2016-2020,0,0,1,0,2,1,2,3,11,15,25,29,43,40,30,35,23,11,271,0,0,1.16952225,0,2.032933523,1.075176329,2.23556107,3.273322422,11.538865,13.23755229,20.84184375,26.28502026,45.96030312,45.81166823,38.87218825,63.57394558,58.66000153,34.17741184,17.72748087,15.67948324,19.96866863,18.17751922,16.05302642, ,20.43211883, ,9.548945041,8.354330276, ,10.82222743, ,98.9395885,87.50942287,111.4479757
601,S08000019,C00-C14,"Lip, oral cavity and pharynx",Male, ,2016-2020,0,0,1,0,1,1,1,1,6,12,23,18,32,25,26,24,13,8,192,0,0,2.288381885,0,1.991476481,2.197802198,2.332252723,2.262494627,12.98448354,21.90060774,39.19029444,33.13086692,70.4721635,59.27822829,70.77718797,97.83938035,77.90962484,68.71671534,25.77094728,22.25443942,29.68532923,26.59666598,22.92079777, ,30.54190279, ,13.91893903,11.88423686, ,16.11205681, ,102.6386731,88.63337876,118.2285916
602,S08000019,C00-C14,"Lip, oral cavity and pharynx",Female, ,2016-2020,0,0,0,0,1,0,1,2,5,3,2,11,11,15,4,11,10,3,79,0,0,0,0,2.076153303,0,2.146567638,4.214874291,10.17894587,5.126364895,3.264613225,19.64320791,22.84480073,33.22995126,9.890952251,36.03721662,44.39905874,14.60351458,10.08070948,7.980992626,12.56357178,9.758372452,7.720689713, ,12.03108421, ,5.178951049,3.984315772, ,6.527839374, ,90.97135537,72.02287874,113.3774518
603,S08000019,C03-C06,Mouth (IARC definition),All,d,2016-2020,0,0,0,0,0,0,0,0,4,4,5,8,14,15,10,10,13,3,86,0,0,0,0,0,0,0,0,4.195950907,3.530013944,4.168368751,7.251040071,14.96381962,17.17937559,12.95739608,18.16398445,33.15565304,9.321112319,5.625695035,4.499829871,6.947687603,5.781356294,4.607559998, ,7.086335421, ,2.776240329,2.179352951, ,3.444278542, ,126.9871799,101.5733526,156.8281342
604,S08000019,C03-C06,Mouth (IARC definition),Male, ,2016-2020,0,0,0,0,0,0,0,0,1,2,4,5,7,8,9,7,7,3,53,0,0,0,0,0,0,0,0,2.16408059,3.65010129,6.815703381,9.20301859,15.41578576,18.96903305,24.49979584,28.53648594,41.95133645,25.76876825,7.11385524,5.328765737,9.305097806,7.525570365,5.606473239, ,9.722796968, ,3.357420547,2.463376272, ,4.387742925, ,132.1510945,98.99023817,172.8568853
605,S08000019,C03-C06,Mouth (IARC definition),Female, ,2016-2020,0,0,0,0,0,0,0,0,3,2,1,3,7,7,1,3,6,0,33,0,0,0,0,0,0,0,0,6.107367521,3.417576596,1.632306612,5.357238522,14.53760047,15.50731059,2.472738063,9.828331804,26.63943524,0,4.210929276,2.898609956,5.91371031,4.037142222,2.776162642, ,5.530505225, ,2.19506011,1.451921526, ,3.089339102, ,119.4883131,82.25025672,167.8060169
606,S08000019,C01-C06,Oral cavity,All,d,2016-2020,0,0,0,0,1,0,0,1,5,8,13,21,23,26,13,21,20,5,157,0,0,0,0,1.016466762,0,0,1.091107474,5.244938634,7.060027887,10.83775875,19.03398019,24.58341795,29.77758435,16.84461491,38.14436735,51.00869698,15.5351872,10.27016419,8.726509214,12.00820456,10.45907752,8.869076857, ,12.17823933, ,5.215439124,4.372182278, ,6.131954263, ,108.9493065,92.57370273,127.3870149
607,S08000019,C01-C06,Oral cavity,Male, ,2016-2020,0,0,0,0,1,0,0,1,2,6,12,15,14,14,12,15,11,4,107,0,0,0,0,1.991476481,0,0,2.262494627,4.328161181,10.95030387,20.44711014,27.60905577,30.83157153,33.19580784,32.66639445,61.14961272,65.92352871,34.35835767,14.36193416,11.76995164,17.35492732,14.8172414,12.10972844, ,17.79383647, ,7.333863982,5.923106987, ,8.893059351, ,116.4846608,95.4619906,140.759789
