_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
154,S92000003,C40-C41,Bone and articular cartilage,All,d,1999,2,2,3,4,4,6,0,3,0,4,3,1,2,3,3,5,0,2,0,47,0.688916369,0.628042079,0.924160323,1.259148501,1.301312374,1.733963725,0,0.751717675,0,1.202768774,0.887581842,0.356162139,0.762282273,1.256760323,1.458356627,2.938341835,0,3.387476499,0,0.926665287,0.680878797,1.232268385,0.923673394,0.67596206, ,1.209456954, ,0.890382182,0.630006743, ,1.195089056, ,100, 
155,S92000003,C40-C41,Bone and articular cartilage,All,d,2000,0,2,2,6,3,2,3,2,1,2,3,1,1,0,4,4,2,2,2,42,0,0.638280218,0.6194175,1.887409719,0.968976599,0.606112034,0.775728991,0.496206501,0.269321095,0.599959203,0.867395472,0.353365631,0.379887249,0,1.936352106,2.407071977,1.991337681,3.368988461,7.068136839,0.82955753,0.597872101,1.121320789,0.962848588,0.665703004, ,1.313963896, ,0.727079492,0.50249503, ,0.992498628, ,100, 
156,S92000003,C40-C41,Bone and articular cartilage,All,d,2001,0,1,3,3,3,4,1,0,2,0,2,4,1,2,0,3,2,0,1,32,0,0.326997217,0.929014037,0.944569512,0.951188193,1.270305032,0.262304026,0,0.527860476,0,0.569990567,1.378654296,0.382334612,0.83519861,0,1.811419187,1.884499053,0,3.403096818,0.631886576,0.43220995,0.892035308,0.706295184,0.460631919, ,1.003624127, ,0.587150123,0.385626274, ,0.830361625, ,100, 
157,S92000003,C40-C41,Bone and articular cartilage,All,d,2002,2,1,5,5,3,3,0,2,2,3,4,3,1,1,3,4,2,0,0,44,0.741333808,0.332954875,1.548016372,1.569395532,0.928286754,0.995394641,0,0.496645162,0.517885164,0.866561139,1.186894313,0.961698745,0.381420256,0.417360529,1.433959017,2.433297239,1.78657567,0,0,0.868535334,0.631079103,1.165968146,0.914083877,0.659446013, ,1.209648489, ,0.868244049,0.606709401, ,1.175914501, ,100, 
158,S92000003,C40-C41,Bone and articular cartilage,All,d,2003,0,5,7,8,2,3,2,3,4,0,1,1,4,0,2,0,0,0,0,42,0,1.690605643,2.187274437,2.492817569,0.60884654,1.02326914,0.557750925,0.749359298,1.018145905,0,0.301617272,0.308651502,1.506557291,0,0.951406893,0,0,0,0,0.828647529,0.597216252,1.120090733,0.782449071,0.562696764, ,1.037863119, ,0.961768533,0.680516877, ,1.290906136, ,100, 
159,S92000003,C40-C41,Bone and articular cartilage,All,d,2004,1,1,8,1,4,1,1,0,1,1,4,3,2,2,3,1,0,1,0,35,0.379182861,0.34245168,2.508662726,0.310029453,1.211695283,0.338930201,0.289942475,0,0.250556235,0.276180534,1.210712383,0.901442308,0.739087375,0.817434237,1.425232313,0.604247862,0,1.851029172,0,0.688393683,0.479491423,0.957388969,0.695866066,0.482786633, ,0.94728325, ,0.698950324,0.468199731, ,0.975198115, ,100, 
160,S92000003,C40-C41,Bone and articular cartilage,All,d,2005,1,4,2,10,1,0,1,2,1,5,2,1,2,3,4,2,1,1,0,43,0.376656346,1.388522473,0.63400284,3.0980086,0.297914302,0,0.299343838,0.512774495,0.246277515,1.348203115,0.60266559,0.293012816,0.731387112,1.22030589,1.890689771,1.195471554,0.845623055,1.702098688,0,0.841454346,0.608964683,1.133433482,0.854419824,0.61560165, ,1.131774775, ,0.859391545,0.598223865, ,1.167122716, ,100, 
161,S92000003,C40-C41,Bone and articular cartilage,All,d,2006,2,2,4,3,1,0,0,4,2,2,2,3,7,0,0,2,2,4,0,40,0.746583447,0.706274543,1.2886764,0.922946291,0.295484698,0,0,1.034955626,0.490586865,0.528104396,0.594207075,0.866105815,2.4951167,0,0,1.186120023,1.692333728,6.326411185,0,0.779271381,0.5567229,1.061146444,0.819724722,0.579580423, ,1.100843651, ,0.721039204,0.486641719, ,1.000786981, ,100, 
162,S92000003,C40-C41,Bone and articular cartilage,All,d,2007,1,1,3,7,3,0,2,3,4,1,4,6,1,2,0,4,1,0,0,43,0.364555042,0.36096913,0.977494811,2.125908446,0.878274133,0,0.641883543,0.789931013,0.977684355,0.258366555,1.1592926,1.801682772,0.330315352,0.814352142,0,2.330934413,0.84565881,0,0,0.83172147,0.601920952,1.120323362,0.829688709,0.598335566, ,1.098269012, ,0.788624464,0.549399606, ,1.070407151, ,100, 
163,S92000003,C40-C41,Bone and articular cartilage,All,d,2008,0,2,1,2,4,1,2,0,4,2,2,5,2,8,3,1,2,2,0,43,0,0.734705273,0.329176926,0.607668165,1.153785136,0.297194484,0.652471071,0,0.980925896,0.50606135,0.567012355,1.525878906,0.634979093,3.207659892,1.383144995,0.576209464,1.677627164,2.875174307,0,0.826462165,0.598114767,1.113239113,0.881279418,0.633802591, ,1.168910957, ,0.675887561,0.470087368, ,0.918465682, ,100, 
164,S92000003,C40-C41,Bone and articular cartilage,All,d,2009,0,0,5,6,6,1,3,4,3,2,4,0,2,6,6,3,2,1,0,54,0,0,1.665894802,1.805483253,1.720671865,0.29414014,0.96945255,1.118815398,0.742524633,0.498000528,1.107646639,0,0.618597516,2.362139626,2.731506562,1.71645335,1.655108492,1.384657989,0,1.032129819,0.775367686,1.346705526,1.063517027,0.795839072, ,1.369403755, ,0.910769346,0.66403779, ,1.195874868, ,100, 
165,S92000003,C40-C41,Bone and articular cartilage,All,d,2010,0,2,5,7,4,1,2,3,3,0,2,2,4,4,4,2,1,2,0,48,0,0.741845266,1.690897224,2.109539337,1.13082836,0.291629362,0.633882275,0.864765144,0.756174162,0,0.541852703,0.611116204,1.207313908,1.556523194,1.809201599,1.129305477,0.812110187,2.797946307,0,0.912166014,0.672559211,1.209399798,0.932204357,0.684684943, ,1.217324958, ,0.872374332,0.620396623, ,1.16662698, ,100, 
166,S92000003,C40-C41,Bone and articular cartilage,All,d,2011,1,1,5,3,3,3,1,1,1,2,4,4,5,6,5,5,2,0,1,53,0.340615697,0.369139904,1.72255793,0.917905584,0.820613819,0.866178335,0.308845966,0.297529612,0.254023736,0.486891659,1.06011656,1.205095142,1.4860475,2.269177385,2.268942264,2.791050775,1.594947207,0,2.843413233,1.000018868,0.749082755,1.308049301,1.032076834,0.771195771, ,1.330381951, ,0.848978147,0.606212433, ,1.131989264, ,100, 
167,S92000003,C40-C41,Bone and articular cartilage,All,d,2012,0,1,3,6,2,1,2,2,3,3,2,0,1,2,3,4,3,1,1,40,0,0.362848652,1.065424145,1.881255173,0.538594323,0.287908975,0.600714249,0.621139231,0.778268664,0.731232907,0.519876165,0,0.309959302,0.699924758,1.354138926,2.214851688,2.332325251,1.382705124,2.709659938,0.752785306,0.537800859,1.025079926,0.796066581,0.56564724, ,1.065240407, ,0.666118445,0.451330024, ,0.922052042, ,100, 
168,S92000003,C40-C41,Bone and articular cartilage,All,d,2013,1,1,4,7,2,3,0,1,4,6,2,3,6,2,5,3,3,1,1,55,0.340086314,0.353735625,1.453847608,2.232861987,0.540136168,0.852091174,0,0.31835981,1.068730028,1.471248133,0.50963724,0.865995809,1.890901298,0.672535661,2.223012627,1.634494369,2.301937464,1.369150305,2.653223667,1.03234041,0.777700076,1.343732942,1.092293559,0.815828745, ,1.408478319, ,0.939343036,0.67775391, ,1.242960046, ,100, 
169,S92000003,C40-C41,Bone and articular cartilage,All,d,2014,2,7,2,4,3,6,3,1,4,4,6,3,3,5,2,0,2,2,0,59,0.6852671,2.424485922,0.735567251,1.297559615,0.814020692,1.678049435,0.872899948,0.317503659,1.108377114,0.990888778,1.505136278,0.845897257,0.949938254,1.636248801,0.870947373,0,1.510083583,2.672760561,0,1.103298676,0.839882071,1.423174908,1.095784209,0.8325572, ,1.394615251, ,1.135492194,0.834172546, ,1.48255456, ,100, 
170,S92000003,C40-C41,Bone and articular cartilage,All,d,2015,0,1,3,5,3,0,6,2,3,3,3,5,3,5,2,3,2,2,1,52,0,0.342048735,1.102365677,1.644828823,0.815949085,0,1.724633515,0.624732536,0.857571643,0.757924096,0.740205234,1.378093821,0.946378211,1.597673787,0.86085931,1.599411417,1.488748781,2.6311635,2.512878502,0.967801973,0.722800804,1.269143528,1.017878058,0.755005055, ,1.319412646, ,0.823332171,0.590188904, ,1.094680376, ,100, 
171,S92000003,C40-C41,Bone and articular cartilage,All,d,2016,1,1,3,3,2,2,2,3,9,1,6,4,2,0,3,3,2,2,0,49,0.348143352,0.334602593,1.093382122,1.004486707,0.549500367,0.534582117,0.568322284,0.91532343,2.665576742,0.254938802,1.475321559,1.078687561,0.621983381,0,1.255130345,1.605600334,1.466082189,2.564825977,0,0.906618314,0.670721219,1.198597491,0.949103213,0.70036771, ,1.235052169, ,0.814083261,0.577481202, ,1.090674545, ,100, 
172,S92000003,C40-C41,Bone and articular cartilage,All,d,2017,0,2,5,4,4,1,2,0,1,1,1,6,5,6,3,0,2,1,1,45,0,0.662359124,1.785095877,1.379120121,1.121676682,0.261610263,0.563253351,0,0.307661068,0.259693043,0.245670669,1.583589787,1.519706028,1.966787515,1.15593573,0,1.450399948,1.248579741,2.396644697,0.829523669,0.605060256,1.109967934,0.821033398,0.598193796, ,1.078607437, ,0.765014939,0.529281462, ,1.043485687, ,100, 
173,S92000003,C40-C41,Bone and articular cartilage,All,d,2018,3,1,4,5,1,2,2,2,2,2,3,3,2,5,3,2,1,0,1,44,1.083572321,0.33212771,1.389902359,1.75707398,0.285205805,0.523094628,0.553620958,0.574717598,0.629877615,0.534349309,0.741313657,0.775875446,0.594696497,1.664375377,1.10715406,1.046561522,0.712971809,0,2.385097908,0.809106122,0.587897747,1.086187203,0.812504577,0.589742889, ,1.070403108, ,0.834746603,0.571758224, ,1.14671045, ,100, 
174,S92000003,C40-C41,Bone and articular cartilage,All,d,2019,0,3,2,5,2,5,1,2,3,1,4,7,1,1,5,5,2,2,0,51,0,1.00228521,0.678716141,1.773313756,0.575612452,1.308027364,0.270663098,0.567340478,0.939167021,0.276657316,0.997282405,1.780613192,0.290113231,0.333952258,1.793040135,2.551658323,1.400491573,2.397247959,0,0.93350173,0.695053353,1.227382377,0.942059795,0.699806595, ,1.219764951, ,0.821033394,0.579450559, ,1.104052423, ,100, 
175,S92000003,C40-C41,Bone and articular cartilage,All,d,2020,1,1,5,1,2,0,2,0,3,3,4,3,4,5,6,3,1,1,3,48,0.379066435,0.335679735,1.677396412,0.354459095,0.585214554,0,0.534660718,0,0.924881153,0.85732902,1.017519136,0.751232021,1.134529695,1.664264578,2.099149844,1.513546239,0.697856186,1.182564272,6.857299595,0.878155873,0.647482818,1.164307285,0.879228915,0.647416651, ,1.145966974, ,0.697363369,0.480665457, ,0.953747952, ,100, 
176,S92000003,C40-C41,Bone and articular cartilage,Male, ,1996,0,2,0,3,2,1,3,1,2,1,0,2,2,2,2,2,0,1,0,26,0,1.207190024,0,1.907098858,1.180219521,0.517394814,1.511228427,0.534362159,1.189329337,0.5666814,0,1.518925816,1.639505525,1.84413381,2.238989768,3.450715161,0,6.644518272,0,1.062516857,0.694071287,1.556833376,1.179872437,0.750927507, ,1.704175636, ,0.942624301,0.597992024, ,1.364418534, ,100, 
177,S92000003,C40-C41,Bone and articular cartilage,Male, ,1997,0,1,2,3,4,0,1,1,1,3,1,1,3,5,2,0,0,0,0,28,0,0.602747322,1.224904764,1.881644557,2.498064,0,0.505791311,0.525767884,0.582869466,1.77731436,0.635752158,0.75721436,2.459157493,4.589682394,2.260653329,0,0,0,0,1.146449977,0.761807684,1.656939418,1.195524442,0.788990411, ,1.685192357, ,1.086559893,0.707054505, ,1.546295427, ,100, 
178,S92000003,C40-C41,Bone and articular cartilage,Male, ,1998,1,0,5,6,4,5,3,0,0,0,1,1,2,1,2,0,0,0,0,31,0.658249845,0,3.023980163,3.721114846,2.60788494,2.807632268,1.534103112,0,0,0,0.611445028,0.747915186,1.618018251,0.91647268,2.252835757,0,0,0,0,1.2710174,0.863594658,1.804107744,1.180084972,0.79590087, ,1.638733096, ,1.40909658,0.941359187, ,1.969677051, ,100, 
179,S92000003,C40-C41,Bone and articular cartilage,Male, ,1999,2,1,3,2,3,4,0,2,0,2,3,1,1,0,2,1,0,0,0,27,1.343129222,0.614420448,1.80448957,1.24510518,1.966877778,2.367438254,0,1.030396703,0,1.213651148,1.790382068,0.733788772,0.801988933,0,2.243661656,1.499182945,0,0,0,1.108131014,0.730265321,1.612272446,1.07911236,0.705475207, ,1.530888134, ,1.189284507,0.760472279, ,1.712437432, ,100, 
180,S92000003,C40-C41,Bone and articular cartilage,Male, ,2000,0,1,0,5,1,1,1,2,1,1,2,0,1,0,2,2,2,1,1,24,0,0.624285973,0,3.110168385,0.649434992,0.623736933,0.534350737,1.023923984,0.550433466,0.606468594,1.165643814,0,0.797893561,0,2.230748639,3.038082362,5.831923952,5.989458553,16.82368775,0.986872133,0.632307597,1.468387508,1.235582188,0.736333006, ,1.861941523, ,0.845631073,0.516907286, ,1.253949269, ,100, 
181,S92000003,C40-C41,Bone and articular cartilage,Male, ,2001,0,1,2,2,2,2,0,0,1,0,1,3,0,1,0,1,1,0,1,18,0,0.639570209,1.206716585,1.241210677,1.268158444,1.306156569,0,0,0.541835087,0,0.574917499,2.112988541,0,0.906988345,0,1.510710941,2.704676385,0,15.70598398,0.73960455,0.43833653,1.168894052,0.874777744, ,z, ,z,0.713525195, ,z, ,z,100, 
182,S92000003,C40-C41,Bone and articular cartilage,Male, ,2002,1,1,1,3,1,2,0,0,2,3,3,2,0,1,2,4,1,0,0,27,0.724296527,0.649599522,0.605114427,1.855138424,0.618861666,1.354160319,0,0,1.06158803,1.756985481,1.79663311,1.305875132,0,0.902470061,2.189836967,6.034638827,2.534083422,0,0,1.108540483,0.730535164,1.612868203,1.197449713,0.780839191, ,1.701708831, ,0.986208769,0.615537168, ,1.44283673, ,100, 
183,S92000003,C40-C41,Bone and articular cartilage,Male, ,2003,0,3,4,6,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,21,0,1.977782905,2.451385952,3.678296213,0.608968894,0.694160032,1.158808976,0.518424818,1.04576257,0,0,0,0,0,1.084363479,0,0,0,0,0.861330682,0.533177268,1.316635443,0.763132189,0.470474408, ,1.125426478, ,1.038767051,0.631904981, ,1.545108375, ,100, 
184,S92000003,C40-C41,Bone and articular cartilage,Male, ,2004,0,1,4,0,1,1,0,0,1,1,2,2,2,1,1,1,0,0,0,18,0,0.66728947,2.463281707,0,0.60865384,0.687190764,0,0,0.515873425,0.564127154,1.225738048,1.219460145,1.542293545,0.877239153,1.076820365,1.473991421,0,0,0,0.735713967,0.436030724,1.162745254,0.744185146, ,z, ,z,0.69124245, ,z, ,z,100, 
185,S92000003,C40-C41,Bone and articular cartilage,Male, ,2005,1,1,1,9,1,0,1,2,1,2,2,1,2,1,4,0,1,0,0,30,0.736593989,0.675397302,0.622037546,5.496015389,0.601717301,0,0.62028198,1.063637427,0.507730192,1.102365677,1.222822764,0.593993537,1.520750643,0.871080139,4.252876007,0,2.325365082,0,0,1.218880954,0.822373861,1.740028351,1.208191707,0.809281934, ,1.685764727, ,1.220881729,0.793835845, ,1.738373421, ,100, 
186,S92000003,C40-C41,Bone and articular cartilage,Male, ,2006,2,0,0,2,0,0,0,1,1,1,2,3,5,0,0,0,2,2,0,21,1.457545348,0,0,1.212723899,0,0,0,0.536569923,0.505883424,0.54086506,1.206898633,1.758087201,3.682129154,0,0,0,4.585262965,10.26009337,0,0.848462908,0.525211913,1.296965684,0.938628667,0.569674743, ,1.398211115, ,0.717541965,0.406662687, ,1.115238654, ,100, 
187,S92000003,C40-C41,Bone and articular cartilage,Male, ,2007,0,1,1,3,1,0,0,2,3,1,2,5,1,0,0,3,0,0,0,23,0,0.705412631,0.636286125,1.796590072,0.590995591,0,0,1.094020086,1.511791977,0.528555194,1.178995025,3.049487076,0.679227854,0,0,4.186494369,0,0,0,0.921268033,0.584004906,1.382354388,0.916431087,0.576797947, ,1.333426103, ,0.774805096,0.468401308, ,1.157064076, ,100, 
188,S92000003,C40-C41,Bone and articular cartilage,Male, ,2008,0,0,1,1,2,1,1,0,2,1,2,1,2,7,0,1,0,2,0,24,0,0,0.641301072,0.601189152,1.161150235,0.600705228,0.665013001,0,1.010815728,0.518051505,1.156009225,0.620470565,1.300525412,5.972390492,0,1.368063916,0,9.066183137,0,0.954161296,0.611349146,1.419716375,1.042774379,0.660767433, ,1.510527283, ,0.746429605,0.463189284, ,1.096157489, ,100, 
189,S92000003,C40-C41,Bone and articular cartilage,Male, ,2009,0,0,4,4,6,0,3,3,1,1,4,0,1,2,1,2,1,1,0,34,0,0,2.594201959,2.378404091,3.463483341,0,1.969899929,1.730922351,0.509346508,0.510610486,2.262417846,0,0.63304361,1.6673475,1.001943771,2.69385666,2.153177013,4.272043746,0,1.342828447,0.929947736,1.87646816,1.365724898,0.939464446, ,1.870470396, ,1.270487797,0.855681645, ,1.765975461, ,100, 
190,S92000003,C40-C41,Bone and articular cartilage,Male, ,2010,0,1,4,7,2,1,2,1,3,0,2,0,3,2,1,1,1,1,0,32,0,0.72559989,2.630436784,4.161613279,1.137016129,0.593443635,1.284752557,0.593098703,1.559235351,0,1.106684374,0,1.848747782,1.640998712,0.99172898,1.316187794,2.098415696,4.199563245,0,1.255779529,0.858952268,1.772786005,1.247806137,0.847875951, ,1.723785835, ,1.266189471,0.837775355, ,1.78166985, ,100, 
191,S92000003,C40-C41,Bone and articular cartilage,Male, ,2011,0,1,1,2,3,2,1,1,0,1,2,4,2,4,2,2,1,0,0,29,0,0.721537163,0.672196604,1.202132583,1.647491694,1.173764026,0.626393726,0.608017316,0,0.49948054,1.082854621,2.457606291,1.21486017,3.164181466,1.986807598,2.584380007,2.033264202,0,0,1.128272964,0.755622112,1.620388182,1.166301443,0.777465282, ,1.632735113, ,0.942290402,0.603319247, ,1.355620433, ,100, 
192,S92000003,C40-C41,Bone and articular cartilage,Male, ,2012,0,1,1,4,0,0,1,2,1,0,2,0,1,1,3,3,2,1,0,23,0,0.708536447,0.694116667,2.453054666,0,0,0.612339873,1.264646184,0.537068465,0,1.062439574,0,0.633765773,0.728066982,2.951913332,3.826188988,3.928192639,4.028035124,0,0.892410245,0.565711543,1.339053537,0.989695015,0.622880741, ,1.440070449, ,0.730619765,0.427468051, ,1.113693024, ,100, 
193,S92000003,C40-C41,Bone and articular cartilage,Male, ,2013,0,0,2,4,2,3,0,1,2,3,1,2,3,1,3,2,2,1,1,33,0,0,1.422151431,2.489450952,1.084386996,1.724524462,0,0.648331842,1.102876301,1.514791943,0.521210668,1.180881528,1.935396466,0.69637883,2.901578459,2.492833105,3.827311696,3.925725278,9.693679721,1.27576662,0.878179039,1.791650659,1.37625721,0.932554237, ,1.90494076, ,1.074358159,0.705009802, ,1.520265872, ,100, 
194,S92000003,C40-C41,Bone and articular cartilage,Male, ,2014,2,3,1,3,1,4,2,0,2,1,3,3,3,1,1,0,2,1,0,33,1.339243863,2.036286628,0.719222664,1.898013413,0.545027442,2.260691659,1.191263275,0,1.141031492,0.510573987,1.543059063,1.733653096,1.946623581,0.677332394,0.941734864,0,3.72981239,3.762368787,0,1.270926968,0.874847646,1.784853989,1.255813451,0.861609142, ,1.723104962, ,1.290396486,0.845265677, ,1.828185574, ,100, 
195,S92000003,C40-C41,Bone and articular cartilage,Male, ,2015,0,1,2,4,1,0,4,1,3,1,3,4,2,4,2,2,1,1,1,37,0,0.671618735,1.437204924,2.56793801,0.545967755,0,2.352941176,0.63506176,1.763046544,0.522016026,1.521128475,2.258980861,1.296621652,2.640490603,1.853190267,2.41829196,1.817520901,3.686500037,8.754267706,1.417369829,0.997959162,1.953657605,1.50133626,1.046986895, ,2.036285032, ,1.18145667,0.79330887, ,1.645679263, ,100, 
196,S92000003,C40-C41,Bone and articular cartilage,Male, ,2016,1,0,3,2,1,2,0,3,4,0,4,1,2,0,0,3,2,1,0,29,0.677842022,0,2.137041338,1.310495761,0.550394082,1.074408135,0,1.86025746,2.425286032,0,2.026044806,0.55329014,1.278723323,0,0,3.6357026,3.55865554,3.535192845,0,1.103709491,0.739171569,1.585110938,1.162915599,0.775786125, ,1.627160005, ,1.019874967,0.643355745, ,1.481739823, ,100, 
197,S92000003,C40-C41,Bone and articular cartilage,Male, ,2017,0,0,3,2,2,1,0,0,1,1,0,3,4,4,2,0,1,0,0,24,0,0,2.090883747,1.348854148,1.116463935,0.525276295,0,0,0.627065397,0.539199827,0,1.625073805,2.500969126,2.71420138,1.634614599,0,1.753340113,0,0,0.908987615,0.582405517,1.352501519,0.899861817,0.575756392, ,1.29517489, ,0.798818294,0.481007549, ,1.195926838, ,100, 
198,S92000003,C40-C41,Bone and articular cartilage,Male, ,2018,0,1,3,1,1,0,2,2,1,1,2,2,1,3,2,0,0,0,0,22,0,0.65000065,2.037130091,0.687734259,0.56405715,0,1.123968057,1.171309934,0.642776796,0.553829454,1.021090627,1.063535618,0.612583694,2.068765774,1.558178489,0,0,0,0,0.830580149,0.520520157,1.257508327,0.827325283,0.517918502, ,1.208026811, ,0.77620133,0.46109223, ,1.172032744, ,100, 
199,S92000003,C40-C41,Bone and articular cartilage,Male, ,2019,0,0,1,3,1,4,1,2,1,0,3,6,1,0,4,4,0,1,0,32,0,0,0.664509227,2.080847876,0.56796883,2.092652175,0.547540176,1.15858745,0.637795778,0,1.546870166,3.145066177,0.599333541,0,3.022540596,4.551350613,0,3.176418271,0,1.201650918,0.821928338,1.696372557,1.201466392,0.8192527, ,1.65570251, ,0.944788633,0.609951234, ,1.351715557, ,100, 
200,S92000003,C40-C41,Bone and articular cartilage,Male, ,2020,0,1,3,1,2,0,0,0,1,1,2,2,3,1,3,1,1,1,0,23,0,0.65424902,1.975308642,0.693447614,1.154054771,0,0,0,0.626621383,0.590402418,1.056217158,1.034404287,1.757458949,0.691902663,2.207343095,1.12100083,1.659200265,3.102988178,0,0.862970751,0.547049429,1.294879841,0.865105923,0.547207993, ,1.254638005, ,0.730750683,0.427693686, ,1.11365248, ,100, 
201,S92000003,C40-C41,Bone and articular cartilage,Female, ,1996,0,0,3,0,1,2,0,0,1,2,0,0,2,2,1,2,2,0,1,19,0,0,1.914975105,0,0.584839783,1.009346549,0,0,0.582570651,1.119150341,0,0,1.462790272,1.529613314,0.838912099,2.144220254,2.847623658,0,5.068166844,0.718290318,0.432457693,1.121699307,0.741578104, ,z, ,z,0.566987689, ,z, ,z,100, 
202,S92000003,C40-C41,Bone and articular cartilage,Female, ,1997,0,1,0,2,3,1,1,0,3,1,1,1,0,4,0,4,1,0,0,23,0,0.633440596,0,1.283705287,1.852675263,0.518510837,0.480607488,0,1.706028536,0.5835906,0.621434519,0.70847119,0,3.054157854,0,4.116454498,1.468752295,0,0,0.870876306,0.552060873,1.306742055,0.898133729,0.568049463, ,1.30261211, ,0.734329636,0.436648225, ,1.108125099, ,100, 
203,S92000003,C40-C41,Bone and articular cartilage,Female, ,1998,0,0,1,2,0,1,1,1,0,2,1,2,0,2,2,2,1,0,0,18,0,0,0.632755206,1.273285203,0,0.539825636,0.48372975,0.495353583,0,1.187733093,0.600452741,1.401198024,0,1.530795784,1.710249525,1.990049751,1.530737203,0,0,0.682314669,0.404382916,1.078351341,0.70716649, ,z, ,z,0.538492279, ,z, ,z,100, 
204,S92000003,C40-C41,Bone and articular cartilage,Female, ,1999,0,1,0,2,1,2,0,1,0,2,0,0,1,3,1,4,0,2,0,20,0,0.642281383,0,1.273512219,0.645761223,1.129503188,0,0.487838194,0,1.192079822,0,0,0.726321906,2.311835829,0.857846291,3.866191125,0,4.699027301,0,0.758893761,0.463552024,1.172049863,0.768234428,0.468254583, ,1.141270361, ,0.591479857,0.327435716, ,0.932306576, ,100, 
205,S92000003,C40-C41,Bone and articular cartilage,Female, ,2000,0,1,2,1,2,1,2,0,0,1,1,1,0,0,2,2,0,1,1,18,0,0.65291625,1.272199888,0.636403556,1.285140562,0.589455814,1.002054211,0,0,0.593588062,0.573776136,0.688605642,0,0,1.710600592,1.993103861,0,2.343621833,4.473872584,0.684146873,0.405468796,1.081247012,0.690114987, ,z, ,z,0.608527911, ,z, ,z,100, 
206,S92000003,C40-C41,Bone and articular cartilage,Female, ,2001,0,0,1,1,1,2,1,0,1,0,1,1,1,1,0,2,1,0,0,14,0,0,0.636197068,0.639091978,0.634171708,1.236369031,0.507472533,0,0.514588586,0,0.565147362,0.67495056,0.730305487,0.773939896,0,2.011627205,1.446006131,0,0,0.532224886,0.290972298,0.892982924,0.537812624, ,z, ,z,0.46077505, ,z, ,z,100, 
207,S92000003,C40-C41,Bone and articular cartilage,Female, ,2002,1,0,4,2,2,1,0,2,0,0,1,1,1,0,1,0,1,0,0,17,0.759191916,0,2.535882741,1.274851639,1.237708012,0.650639253,0,0.958212359,0,0,0.588114212,0.629746716,0.729740577,0,0.848320326,0,1.379614812,0,0,0.646298137,0.376492482,1.034785926,0.63071804, ,z, ,z,0.75027933, ,z, ,z,100, 
208,S92000003,C40-C41,Bone and articular cartilage,Female, ,2003,0,2,3,2,1,2,0,2,2,0,1,1,4,0,1,0,0,0,0,21,0,1.38824297,1.912533469,1.267403028,0.608724236,1.341210711,0,0.964087732,0.991950323,0,0.59701849,0.608202215,2.88163677,0,0.847493538,0,0,0,0,0.798354022,0.494193723,1.220368928,0.801765953,0.495175183, ,1.181038732, ,0.884770015,0.527275157, ,1.333282007, ,100, 
209,S92000003,C40-C41,Bone and articular cartilage,Female, ,2004,1,0,4,1,3,0,1,0,0,0,2,1,0,1,2,0,0,1,0,17,0.776017942,0,2.555747237,0.629235542,1.809201599,0,0.559374843,0,0,0,1.196050641,0.59244163,0,0.765263174,1.700304354,0,0,2.621575567,0,0.644501624,0.375445947,1.031909534,0.647546987, ,z, ,z,0.706658198, ,z, ,z,100, 
210,S92000003,C40-C41,Bone and articular cartilage,Female, ,2005,0,3,1,1,0,0,0,0,0,3,0,0,0,2,0,2,0,1,0,13,0,2.142627576,0.646437483,0.628800312,0,0,0,0,0,1.583648303,0,0,0,1.526251526,0,2.031818274,0,2.439559903,0,0.490764936,0.26131166,0.839222988,0.50064794, ,z, ,z,0.497901361, ,z, ,z,100, 
